,time,latitude,longitude,number,step,surface,valid_time,pm2p5
19294,2019-10-15 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-15 12:00:00,7.689149e-09
19295,2019-10-15 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-15 18:00:00,6.4794747e-09
19296,2019-10-16 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-16 00:00:00,3.1586092e-09
19297,2019-10-16 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-16 06:00:00,3.8186236e-09
19298,2019-10-16 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-16 12:00:00,1.1355546e-08
19299,2019-10-16 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-16 18:00:00,1.3715098e-08
19300,2019-10-17 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-17 00:00:00,2.243798e-08
19301,2019-10-17 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-17 06:00:00,2.8316151e-08
19302,2019-10-17 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-17 12:00:00,1.5811938e-08
19303,2019-10-17 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-17 18:00:00,9.734375e-09
19304,2019-10-18 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-18 00:00:00,1.6022316e-08
19305,2019-10-18 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-18 06:00:00,1.1311904e-08
19306,2019-10-18 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-18 12:00:00,1.1962829e-08
19307,2019-10-18 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-18 18:00:00,1.0395617e-08
19308,2019-10-19 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-19 00:00:00,7.867456e-09
19309,2019-10-19 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-19 06:00:00,1.095e-08
19310,2019-10-19 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-19 12:00:00,9.824607e-09
19311,2019-10-19 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-19 18:00:00,6.239844e-09
19312,2019-10-20 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-20 00:00:00,4.7228887e-09
19313,2019-10-20 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-20 06:00:00,8.948952e-09
19314,2019-10-20 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-20 12:00:00,9.804009e-10
19315,2019-10-20 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-20 18:00:00,2.0729656e-09
19316,2019-10-21 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-21 00:00:00,5.3396114e-09
19317,2019-10-21 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-21 06:00:00,6.7397252e-09
19318,2019-10-21 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-21 12:00:00,1.3024714e-08
19319,2019-10-21 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-21 18:00:00,7.752014e-09
19320,2019-10-22 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-22 00:00:00,6.362292e-09
19321,2019-10-22 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-22 06:00:00,4.831815e-09
19322,2019-10-22 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-22 12:00:00,1.1035685e-10
19323,2019-10-22 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-22 18:00:00,4.554659e-10
19324,2019-10-23 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-23 00:00:00,3.7439776e-09
19325,2019-10-23 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-23 06:00:00,5.709957e-09
19326,2019-10-23 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-23 12:00:00,9.402527e-09
19327,2019-10-23 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-23 18:00:00,5.096254e-09
19328,2019-10-24 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-24 00:00:00,1.04312825e-08
19329,2019-10-24 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-24 06:00:00,1.1540795e-08
19330,2019-10-24 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-24 12:00:00,1.0164644e-08
19331,2019-10-24 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-24 18:00:00,9.54568e-10
19332,2019-10-25 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-25 00:00:00,1.1283056e-08
19333,2019-10-25 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-25 06:00:00,1.9919028e-08
19334,2019-10-25 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-25 12:00:00,7.1258235e-09
19335,2019-10-25 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-25 18:00:00,2.1257548e-10
19336,2019-10-26 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-26 00:00:00,4.594682e-09
19337,2019-10-26 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-26 06:00:00,8.0431235e-09
19338,2019-10-26 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-26 12:00:00,1.3295795e-10
19339,2019-10-26 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-26 18:00:00,1.9667774e-09
19340,2019-10-27 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-27 00:00:00,6.901306e-09
19341,2019-10-27 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-27 06:00:00,5.5913993e-09
19342,2019-10-27 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-27 12:00:00,5.4674807e-09
19343,2019-10-27 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-27 18:00:00,1.6536201e-09
19344,2019-10-28 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-28 00:00:00,2.3755409e-09
19345,2019-10-28 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-28 06:00:00,3.810193e-09
19346,2019-10-28 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-28 12:00:00,8.985264e-09
19347,2019-10-28 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-28 18:00:00,7.880619e-09
19348,2019-10-29 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-29 00:00:00,7.61645e-09
19349,2019-10-29 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-29 06:00:00,7.3779773e-09
19350,2019-10-29 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-29 12:00:00,2.3242205e-08
19351,2019-10-29 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-29 18:00:00,2.6713717e-08
19352,2019-10-30 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-30 00:00:00,2.549367e-08
19353,2019-10-30 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-30 06:00:00,2.0330898e-08
19354,2019-10-30 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-30 12:00:00,2.3792257e-08
19355,2019-10-30 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-30 18:00:00,1.1837045e-08
19356,2019-10-31 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-31 00:00:00,1.1270039e-08
19357,2019-10-31 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-31 06:00:00,1.0244371e-08
19358,2019-10-31 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-31 12:00:00,2.7543994e-08
19359,2019-10-31 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-10-31 18:00:00,1.8717923e-08
19360,2019-11-01 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-01 00:00:00,1.6591418e-08
19361,2019-11-01 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-01 06:00:00,1.6112544e-08
19362,2019-11-01 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-01 12:00:00,1.08164545e-11
19363,2019-11-01 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-01 18:00:00,2.5034876e-09
19364,2019-11-02 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-02 00:00:00,5.2466973e-09
19365,2019-11-02 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-02 06:00:00,3.850815e-09
19366,2019-11-02 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-02 12:00:00,7.825065e-09
19367,2019-11-02 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-02 18:00:00,4.0739536e-09
19368,2019-11-03 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-03 00:00:00,7.876892e-09
19369,2019-11-03 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-03 06:00:00,1.03807345e-08
19370,2019-11-03 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-03 12:00:00,1.4719756e-08
19371,2019-11-03 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-03 18:00:00,1.3471521e-08
19372,2019-11-04 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-04 00:00:00,1.1991126e-08
19373,2019-11-04 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-04 06:00:00,1.1636029e-08
19374,2019-11-04 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-04 12:00:00,3.5945803e-08
19375,2019-11-04 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-04 18:00:00,2.0629553e-08
19376,2019-11-05 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-05 00:00:00,1.7280456e-08
19377,2019-11-05 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-05 06:00:00,1.2315493e-08
19378,2019-11-05 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-05 12:00:00,2.8315611e-08
19379,2019-11-05 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-05 18:00:00,3.0498065e-08
19380,2019-11-06 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-06 00:00:00,1.5359774e-08
19381,2019-11-06 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-06 06:00:00,1.0710121e-08
19382,2019-11-06 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-06 12:00:00,8.6434255e-09
19383,2019-11-06 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-06 18:00:00,1.1871528e-08
19384,2019-11-07 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-07 00:00:00,1.2001685e-08
19385,2019-11-07 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-07 06:00:00,7.1360056e-09
19386,2019-11-07 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-07 12:00:00,8.84863e-09
19387,2019-11-07 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-07 18:00:00,1.6392441e-08
19388,2019-11-08 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-08 00:00:00,1.0945939e-08
19389,2019-11-08 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-08 06:00:00,1.2478356e-08
19390,2019-11-08 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-08 12:00:00,9.310114e-09
19391,2019-11-08 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-08 18:00:00,1.0664859e-08
19392,2019-11-09 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-09 00:00:00,1.1374276e-08
19393,2019-11-09 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-09 06:00:00,1.1698994e-08
19394,2019-11-09 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-09 12:00:00,1.019973e-09
19395,2019-11-09 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-09 18:00:00,3.9398174e-09
19396,2019-11-10 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-10 00:00:00,7.592472e-09
19397,2019-11-10 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-10 06:00:00,6.069442e-09
19398,2019-11-10 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-10 12:00:00,1.3251128e-08
19399,2019-11-10 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-10 18:00:00,1.1457999e-08
19400,2019-11-11 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-11 00:00:00,1.2469894e-08
19401,2019-11-11 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-11 06:00:00,1.22654065e-08
19402,2019-11-11 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-11 12:00:00,5.5987925e-10
19403,2019-11-11 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-11 18:00:00,2.6319074e-09
19404,2019-11-12 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-12 00:00:00,4.367461e-09
19405,2019-11-12 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-12 06:00:00,3.722196e-09
19406,2019-11-12 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-12 12:00:00,7.272001e-10
19407,2019-11-12 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-12 18:00:00,8.6519236e-10
19408,2019-11-13 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-13 00:00:00,3.9043044e-09
19409,2019-11-13 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-13 06:00:00,3.911392e-09
19410,2019-11-13 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-13 12:00:00,8.801329e-09
19411,2019-11-13 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-13 18:00:00,6.3041554e-09
19412,2019-11-14 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-14 00:00:00,7.752668e-09
19413,2019-11-14 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-14 06:00:00,5.0174265e-09
19414,2019-11-14 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-14 12:00:00,4.7927813e-09
19415,2019-11-14 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-14 18:00:00,3.5908474e-09
19416,2019-11-15 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-15 00:00:00,5.0155045e-09
19417,2019-11-15 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-15 06:00:00,8.548309e-09
19418,2019-11-15 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-15 12:00:00,6.0361494e-09
19419,2019-11-15 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-15 18:00:00,5.2853437e-09
19420,2019-11-16 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-16 00:00:00,7.488129e-09
19421,2019-11-16 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-16 06:00:00,9.659669e-09
19422,2019-11-16 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-16 12:00:00,0.0
19423,2019-11-16 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-16 18:00:00,0.0
19424,2019-11-17 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-17 00:00:00,3.2990681e-09
19425,2019-11-17 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-17 06:00:00,3.9997197e-09
19426,2019-11-17 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-17 12:00:00,2.6609788e-09
19427,2019-11-17 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-17 18:00:00,1.2451391e-09
19428,2019-11-18 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-18 00:00:00,1.5067172e-08
19429,2019-11-18 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-18 06:00:00,1.37885365e-08
19430,2019-11-18 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-18 12:00:00,6.459924e-09
19431,2019-11-18 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-18 18:00:00,2.5284732e-09
19432,2019-11-19 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-19 00:00:00,1.2670579e-08
19433,2019-11-19 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-19 06:00:00,1.40877034e-08
19434,2019-11-19 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-19 12:00:00,9.221547e-13
19435,2019-11-19 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-19 18:00:00,7.933829e-12
19436,2019-11-20 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-20 00:00:00,1.2627819e-08
19437,2019-11-20 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-20 06:00:00,1.7334589e-08
19438,2019-11-20 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-20 12:00:00,7.180933e-09
19439,2019-11-20 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-20 18:00:00,3.2628045e-09
19440,2019-11-21 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-21 00:00:00,9.619281e-09
19441,2019-11-21 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-21 06:00:00,5.9359806e-09
19442,2019-11-21 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-21 12:00:00,0.0
19443,2019-11-21 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-21 18:00:00,0.0
19444,2019-11-22 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-22 00:00:00,6.066603e-09
19445,2019-11-22 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-22 06:00:00,4.81581e-09
19446,2019-11-22 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-22 12:00:00,6.0511987e-09
19447,2019-11-22 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-22 18:00:00,2.1072541e-09
19448,2019-11-23 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-23 00:00:00,4.901157e-09
19449,2019-11-23 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-23 06:00:00,8.42503e-09
19450,2019-11-23 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-23 12:00:00,5.656677e-09
19451,2019-11-23 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-23 18:00:00,5.4697615e-09
19452,2019-11-24 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-24 00:00:00,4.6480118e-09
19453,2019-11-24 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-24 06:00:00,4.552067e-09
19454,2019-11-24 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-24 12:00:00,5.3761333e-09
19455,2019-11-24 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-24 18:00:00,6.332229e-09
19456,2019-11-25 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-25 00:00:00,7.046161e-09
19457,2019-11-25 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-25 06:00:00,6.253728e-09
19458,2019-11-25 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-25 12:00:00,1.4366395e-09
19459,2019-11-25 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-25 18:00:00,1.3111643e-09
19460,2019-11-26 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-26 00:00:00,3.9513672e-09
19461,2019-11-26 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-26 06:00:00,4.202114e-09
19462,2019-11-26 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-26 12:00:00,6.7953962e-09
19463,2019-11-26 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-26 18:00:00,8.0923215e-09
19464,2019-11-27 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-27 00:00:00,8.4819725e-09
19465,2019-11-27 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-27 06:00:00,8.508046e-09
19466,2019-11-27 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-27 12:00:00,3.247157e-09
19467,2019-11-27 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-27 18:00:00,2.0824582e-09
19468,2019-11-28 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-28 00:00:00,2.129893e-09
19469,2019-11-28 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-28 06:00:00,2.5004656e-09
19470,2019-11-28 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-28 12:00:00,0.0
19471,2019-11-28 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-28 18:00:00,3.282246e-13
19472,2019-11-29 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-29 00:00:00,2.5236404e-09
19473,2019-11-29 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-29 06:00:00,6.0746146e-09
19474,2019-11-29 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-29 12:00:00,2.3696607e-09
19475,2019-11-29 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-29 18:00:00,1.1851049e-09
19476,2019-11-30 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-30 00:00:00,6.4237007e-09
19477,2019-11-30 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-30 06:00:00,8.592735e-09
19478,2019-11-30 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-30 12:00:00,0.0
19479,2019-11-30 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-11-30 18:00:00,0.0
19480,2019-12-01 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-01 00:00:00,2.2906002e-09
19481,2019-12-01 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-01 06:00:00,5.6422955e-09
19482,2019-12-01 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-01 12:00:00,1.0939544e-08
19483,2019-12-01 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-01 18:00:00,4.936833e-09
19484,2019-12-02 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-02 00:00:00,1.2541449e-08
19485,2019-12-02 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-02 06:00:00,2.6219102e-08
19486,2019-12-02 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-02 12:00:00,3.591829e-09
19487,2019-12-02 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-02 18:00:00,2.0742548e-09
19488,2019-12-03 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-03 00:00:00,4.3753197e-09
19489,2019-12-03 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-03 06:00:00,6.9583166e-09
19490,2019-12-03 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-03 12:00:00,8.343221e-09
19491,2019-12-03 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-03 18:00:00,8.627406e-09
19492,2019-12-04 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-04 00:00:00,8.715396e-09
19493,2019-12-04 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-04 06:00:00,6.8276726e-09
19494,2019-12-04 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-04 12:00:00,1.1502564e-08
19495,2019-12-04 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-04 18:00:00,6.026383e-09
19496,2019-12-05 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-05 00:00:00,7.028593e-09
19497,2019-12-05 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-05 06:00:00,8.146873e-09
19498,2019-12-05 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-05 12:00:00,7.614325e-09
19499,2019-12-05 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-05 18:00:00,6.4834396e-09
19500,2019-12-06 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-06 00:00:00,4.957645e-09
19501,2019-12-06 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-06 06:00:00,4.4080757e-09
19502,2019-12-06 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-06 12:00:00,1.41193845e-11
19503,2019-12-06 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-06 18:00:00,0.0
19504,2019-12-07 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-07 00:00:00,3.822951e-09
19505,2019-12-07 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-07 06:00:00,7.549566e-09
19506,2019-12-07 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-07 12:00:00,0.0
19507,2019-12-07 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-07 18:00:00,0.0
19508,2019-12-08 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-08 00:00:00,3.997773e-09
19509,2019-12-08 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-08 06:00:00,6.003674e-09
19510,2019-12-08 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-08 12:00:00,5.516366e-09
19511,2019-12-08 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-08 18:00:00,4.7688857e-09
19512,2019-12-09 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-09 00:00:00,8.558686e-09
19513,2019-12-09 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-09 06:00:00,9.038974e-09
19514,2019-12-09 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-09 12:00:00,1.2930652e-08
19515,2019-12-09 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-09 18:00:00,1.031697e-08
19516,2019-12-10 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-10 00:00:00,8.971632e-09
19517,2019-12-10 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-10 06:00:00,8.506021e-09
19518,2019-12-10 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-10 12:00:00,2.3036775e-09
19519,2019-12-10 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-10 18:00:00,4.22407e-09
19520,2019-12-11 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-11 00:00:00,8.481237e-09
19521,2019-12-11 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-11 06:00:00,9.292396e-09
19522,2019-12-11 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-11 12:00:00,7.512572e-09
19523,2019-12-11 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-11 18:00:00,5.762793e-09
19524,2019-12-12 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-12 00:00:00,6.8573023e-09
19525,2019-12-12 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-12 06:00:00,7.692286e-09
19526,2019-12-12 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-12 12:00:00,1.2860308e-09
19527,2019-12-12 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-12 18:00:00,2.4794522e-10
19528,2019-12-13 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-13 00:00:00,3.8506016e-09
19529,2019-12-13 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-13 06:00:00,9.33365e-09
19530,2019-12-13 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-13 12:00:00,4.0163997e-09
19531,2019-12-13 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-13 18:00:00,2.8127503e-09
19532,2019-12-14 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-14 00:00:00,7.308543e-09
19533,2019-12-14 06:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-14 06:00:00,1.0302706e-08
19534,2019-12-14 12:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-14 12:00:00,2.3634315e-09
19535,2019-12-14 18:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-14 18:00:00,1.2659227e-09
19536,2019-12-15 00:00:00,-26.6,-52.1,0,0 days,0.0,2019-12-15 00:00:00,4.4835105e-09
